Wed Feb  1 17:32:48 2023    src/profiling/third_profile.stat

         65671839 function calls (65629444 primitive calls) in 2632.358 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       26    0.000    0.000    0.004    0.000 /usr/lib/python3.8/multiprocessing/process.py:61(_cleanup)
      182    0.001    0.000    0.004    0.000 /usr/lib/python3.8/tempfile.py:286(<listcomp>)
       50    0.004    0.000    0.004    0.000 {built-in method torch.ones_like}
       39    0.001    0.000    0.004    0.000 /usr/lib/python3.8/multiprocessing/connection.py:516(Pipe)
       13    0.000    0.000    0.004    0.000 /usr/lib/python3.8/multiprocessing/context.py:90(Event)
      122    0.000    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:223(__reduce_ex__)
       13    0.000    0.000    0.004    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:323(__init__)
      122    0.002    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:262(_reduce_ex_internal)
       13    0.000    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/data/dataloader.py:561(__init__)
     1054    0.001    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:643(compute_should_use_set_data)
       52    0.004    0.000    0.004    0.000 {built-in method _thread.start_new_thread}
       39    0.000    0.000    0.004    0.000 /usr/lib/python3.8/multiprocessing/context.py:85(BoundedSemaphore)
     1456    0.002    0.000    0.004    0.000 /usr/lib/python3.8/random.py:285(choice)
       54    0.001    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:854(__format__)
      929    0.003    0.000    0.003    0.000 {method 'release' of '_thread.lock' objects}
      150    0.003    0.000    0.003    0.000 {method 'utctimetuple' of 'datetime.datetime' objects}
      302    0.001    0.000    0.003    0.000 /usr/lib/python3.8/typing.py:768(__instancecheck__)
       78    0.003    0.000    0.003    0.000 /usr/lib/python3.8/multiprocessing/util.py:186(__init__)
       91    0.003    0.000    0.003    0.000 {built-in method posix.pipe}
        1    0.003    0.003    0.003    0.003 {built-in method torch._C._cuda_init}
     4596    0.003    0.000    0.003    0.000 {built-in method torch._C._has_torch_function_variadic}
       39    0.000    0.000    0.003    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:144(__init__)
     1152    0.002    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/parameter.py:8(__instancecheck__)
     2877    0.003    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1799(named_children)
      272    0.002    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/wandb/sdk/interface/interface_shared.py:213(_make_record)
       52    0.000    0.000    0.003    0.000 /usr/lib/python3.8/multiprocessing/context.py:80(Semaphore)
      224    0.002    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/utils.py:32(_list_with_default)
     2220    0.002    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/autograd/grad_mode.py:227(__init__)
      221    0.001    0.000    0.003    0.000 /usr/lib/python3.8/multiprocessing/util.py:171(register_after_fork)
     1458    0.003    0.000    0.003    0.000 {method 'size' of 'torch._C._TensorBase' objects}
      422    0.003    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/wandb/sdk/interface/interface_sock.py:45(_assign)
     1865    0.003    0.000    0.003    0.000 {built-in method posix.getpid}
       52    0.000    0.000    0.003    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:125(__init__)
      117    0.001    0.000    0.003    0.000 /usr/lib/python3.8/threading.py:505(__init__)
    19604    0.003    0.000    0.003    0.000 {method 'keys' of 'dict' objects}
     1054    0.003    0.000    0.003    0.000 {built-in method torch._has_compatible_shallow_copy_type}
      119    0.001    0.000    0.003    0.000 /usr/lib/python3.8/logging/__init__.py:588(formatTime)
      195    0.003    0.000    0.003    0.000 /usr/lib/python3.8/threading.py:222(__init__)
       16    0.002    0.000    0.002    0.000 {method 'cpu' of 'torch._C._TensorBase' objects}
      422    0.002    0.000    0.002    0.000 {method 'ByteSize' of 'google.protobuf.pyext._message.CMessage' objects}
     1060    0.001    0.000    0.002    0.000 /usr/local/lib/python3.8/dist-packages/torch/autograd/grad_mode.py:131(__enter__)
       65    0.001    0.000    0.002    0.000 /usr/lib/python3.8/multiprocessing/util.py:205(__call__)
       13    0.000    0.000    0.002    0.000 /usr/lib/python3.8/multiprocessing/context.py:75(Condition)
      302    0.001    0.000    0.002    0.000 /usr/lib/python3.8/typing.py:771(__subclasscheck__)
     3100    0.002    0.000    0.002    0.000 {built-in method torch.is_complex}
       13    0.000    0.000    0.002    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:212(__init__)
     4480    0.002    0.000    0.002    0.000 {built-in method torch._C._get_cudnn_enabled}
      119    0.001    0.000    0.002    0.000 /usr/lib/python3.8/logging/__init__.py:1514(findCaller)
     3038    0.002    0.000    0.002    0.000 {method 'requires_grad_' of 'torch._C._TensorBase' objects}
        6    0.002    0.000    0.002    0.000 {built-in method torch.randperm}
      124    0.002    0.000    0.002    0.000 {built-in method torch.zeros_like}
      221    0.001    0.000    0.002    0.000 /usr/lib/python3.8/weakref.py:159(__setitem__)
       39    0.000    0.000    0.002    0.000 /usr/lib/python3.8/multiprocessing/queues.py:134(close)
     1060    0.001    0.000    0.002    0.000 /usr/local/lib/python3.8/dist-packages/torch/autograd/grad_mode.py:135(__exit__)
      574    0.002    0.000    0.002    0.000 {method 'add' of 'google.protobuf.pyext._message.RepeatedCompositeContainer' objects}
      272    0.002    0.000    0.002    0.000 /usr/local/lib/python3.8/dist-packages/wandb/sdk/wandb_run.py:710(__setattr__)
        4    0.002    0.000    0.002    0.000 /content/src/lib/metrics.py:291(<dictcomp>)
       26    0.001    0.000    0.002    0.000 /usr/lib/python3.8/multiprocessing/process.py:80(__init__)
       19    0.002    0.000    0.002    0.000 {method 'random_' of 'torch._C._TensorBase' objects}
      324    0.001    0.000    0.002    0.000 /usr/lib/python3.8/abc.py:96(__instancecheck__)
       26    0.000    0.000    0.002    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/data/dataloader.py:1362(_mark_worker_as_unavailable)
      627    0.001    0.000    0.002    0.000 /usr/lib/python3.8/threading.py:258(_acquire_restore)
     1925    0.002    0.000    0.002    0.000 {built-in method builtins.iter}
       50    0.000    0.000    0.002    0.000 /content/src/lib/train_loggers.py:129(should_log)
       19    0.002    0.000    0.002    0.000 {built-in method torch.empty}
        5    0.000    0.000    0.002    0.000 /usr/lib/python3.8/logging/__init__.py:1436(info)
      150    0.002    0.000    0.002    0.000 /usr/local/lib/python3.8/dist-packages/google/protobuf/internal/enum_type_wrapper.py:106(__getattr__)
       50    0.000    0.000    0.002    0.000 /usr/local/lib/python3.8/dist-packages/torch/optim/optimizer.py:98(_cuda_graph_capture_health_check)
     1034    0.001    0.000    0.002    0.000 /usr/lib/python3.8/threading.py:249(__exit__)
     1108    0.001    0.000    0.002    0.000 /usr/lib/python3.8/queue.py:208(_qsize)
     3100    0.002    0.000    0.002    0.000 {method 'conj' of 'torch._C._TensorBase' objects}
        4    0.001    0.000    0.002    0.000 /content/src/lib/metrics.py:247(<listcomp>)
       50    0.000    0.000    0.002    0.000 {built-in method builtins.all}
      334    0.000    0.000    0.002    0.000 {built-in method builtins.issubclass}
     1220    0.001    0.000    0.001    0.000 /usr/lib/python3.8/threading.py:261(_is_owned)
       39    0.001    0.000    0.001    0.000 /usr/lib/python3.8/multiprocessing/queues.py:67(_after_fork)
      122    0.000    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:251(storage)
       16    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/numpy/core/_methods.py:66(_count_reduce_items)
       13    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/data/dataloader.py:607(_reset)
      302    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/wandb/util.py:578(is_pandas_data_frame)
      658    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/wandb/util.py:410(get_full_typename)
       13    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/__init__.py:550(current_device)
     1060    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/autograd/grad_mode.py:126(__init__)
       13    0.001    0.000    0.001    0.000 /usr/lib/python3.8/queue.py:33(__init__)
       78    0.001    0.000    0.001    0.000 /usr/lib/python3.8/_weakrefset.py:81(add)
       50    0.001    0.000    0.001    0.000 /content/src/lib/train_loggers.py:132(<listcomp>)
      272    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/wandb/sdk/wandb_run.py:1326(_visualization_hack)
      324    0.001    0.000    0.001    0.000 {built-in method _abc._abc_instancecheck}
     3410    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:928(__hash__)
     1641    0.001    0.000    0.001    0.000 {built-in method builtins.getattr}
      323    0.001    0.000    0.001    0.000 {built-in method builtins.any}
      119    0.001    0.000    0.001    0.000 {built-in method time.localtime}
     3150    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/optim/adam.py:283(<genexpr>)
        4    0.001    0.000    0.001    0.000 /content/src/lib/metrics.py:267(<dictcomp>)
       27    0.001    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:227(_releaseLock)
      150    0.001    0.000    0.001    0.000 /usr/lib/python3.8/calendar.py:655(timegm)
  317/302    0.000    0.000    0.001    0.000 /usr/lib/python3.8/abc.py:100(__subclasscheck__)
      119    0.001    0.000    0.001    0.000 /usr/lib/python3.8/posixpath.py:140(basename)
      172    0.001    0.000    0.001    0.000 {method 'detach' of 'torch._C._TensorBase' objects}
       50    0.000    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/graphs.py:18(is_current_stream_capturing)
      574    0.001    0.000    0.001    0.000 /usr/lib/python3.8/json/encoder.py:104(__init__)
      627    0.001    0.000    0.001    0.000 /usr/lib/python3.8/threading.py:255(_release_save)
      119    0.001    0.000    0.001    0.000 /usr/lib/python3.8/posixpath.py:117(splitext)
      119    0.001    0.000    0.001    0.000 {method 'write' of '_io.TextIOWrapper' objects}
       39    0.000    0.000    0.001    0.000 /usr/lib/python3.8/multiprocessing/queues.py:200(_finalize_close)
      422    0.001    0.000    0.001    0.000 {built-in method _struct.pack}
       50    0.001    0.000    0.001    0.000 {built-in method torch._C._cuda_isCurrentStreamCapturing}
       26    0.000    0.000    0.001    0.000 /usr/lib/python3.8/multiprocessing/util.py:461(close_fds)
     69/1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1378(state_dict)
      119    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:639(formatMessage)
      244    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/storage.py:317(__new__)
     3330    0.001    0.000    0.001    0.000 {built-in method torch.is_grad_enabled}
      314    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:389(parent)
     1637    0.001    0.000    0.001    0.000 {method 'values' of 'collections.OrderedDict' objects}
  317/302    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
      389    0.001    0.000    0.001    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
     1288    0.001    0.000    0.001    0.000 {method 'append' of 'collections.deque' objects}
     1903    0.001    0.000    0.001    0.000 {built-in method time.monotonic}
     1594    0.001    0.000    0.001    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
      311    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/ipykernel/iostream.py:93(_event_pipe)
       13    0.000    0.000    0.001    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:334(set)
      150    0.000    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/ipykernel/iostream.py:310(_is_master_process)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.8/dist-packages/torch/optim/adam.py:119(__init__)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.8/dist-packages/torch/optim/optimizer.py:45(__init__)
     3100    0.001    0.000    0.001    0.000 {built-in method math.sqrt}
      122    0.000    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/serialization.py:204(location_tag)
      119    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:438(format)
      119    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:633(usesTime)
      798    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
       78    0.001    0.000    0.001    0.000 /usr/lib/python3.8/multiprocessing/connection.py:117(__init__)
      238    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:898(acquire)
      119    0.001    0.000    0.001    0.000 {built-in method time.strftime}
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:986(_find_and_load)
        3    0.000    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/__init__.py:361(get_device_properties)
      122    0.000    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/storage.py:648(size)
     2562    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/__init__.py:317(is_storage)
        2    0.000    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/__init__.py:344(get_device_capability)
      197    0.001    0.000    0.001    0.000 /usr/lib/python3.8/threading.py:1306(current_thread)
      302    0.000    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/wandb/util.py:558(is_pandas_data_frame_typename)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:956(_find_and_load_unlocked)
        3    0.001    0.000    0.001    0.000 {built-in method torch.cuda._get_device_properties}
       69    0.000    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1341(_save_to_state_dict)
      230    0.000    0.000    0.001    0.000 /usr/lib/python3.8/queue.py:216(_get)
     1663    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
      909    0.001    0.000    0.001    0.000 {built-in method builtins.hasattr}
       13    0.000    0.000    0.001    0.000 /usr/lib/python3.8/threading.py:519(set)
      221    0.000    0.000    0.001    0.000 /usr/lib/python3.8/weakref.py:323(__new__)
      182    0.000    0.000    0.001    0.000 /usr/lib/python3.8/tempfile.py:272(rng)
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.8/weakref.py:328(__init__)
      122    0.000    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/storage.py:467(__len__)
       39    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/data/dataloader.py:1069(<genexpr>)
     1047    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:513(is_set)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.8/selectors.py:351(register)
      238    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:905(release)
       25    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/data/_utils/signal_handling.py:63(handler)
     3657    0.000    0.000    0.000    0.000 {built-in method builtins.id}
      574    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/wandb/sdk/wandb_run.py:1482(<genexpr>)
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:435(_format)
     2220    0.000    0.000    0.000    0.000 {built-in method torch._C._set_grad_enabled}
       63    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1688(parameters)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/connection.py:173(close)
       65    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/queues.py:150(cancel_join_thread)
       52    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:1177(_make_invoke_excepthook)
      116    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/_VF.py:26(__getattr__)
        4    0.000    0.000    0.000    0.000 {built-in method posix.stat}
       63    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1713(named_parameters)
      244    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/storage.py:384(__init__)
      790    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       13    0.000    0.000    0.000    0.000 {built-in method torch._C._set_worker_pids}
     3036    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
      626    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
     1152    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x7f294d0d6160}
        1    0.000    0.000    0.000    0.000 /content/src/lib/filesystem.py:46(create_dir_if_not_exists)
       63    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1675(_named_members)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/ctypes/__init__.py:339(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/genericpath.py:39(isdir)
     1074    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      150    0.000    0.000    0.000    0.000 {built-in method utcnow}
       25    0.000    0.000    0.000    0.000 {built-in method torch._C._error_if_any_worker_fails}
      788    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/process.py:99(_check_closed)
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/genericpath.py:121(_splitext)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:650(_load_unlocked)
      179    0.000    0.000    0.000    0.000 /usr/lib/python3.8/weakref.py:103(remove)
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:427(usesTime)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:364(notify_all)
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:160(<lambda>)
      265    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
     1034    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.8/selectors.py:234(register)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/connection.py:360(_close)
      224    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/utils.py:39(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:52(normcase)
      122    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/storage.py:571(element_size)
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:119(getLevelName)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:842(exec_module)
       18    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/__init__.py:158(is_initialized)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:296(notify_all)
      298    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       54    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/wandb/util.py:817(maybe_compress_history)
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1689(isEnabledFor)
      121    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:41(_get_sep)
        9    0.000    0.000    0.000    0.000 {built-in method torch._C._nn._parse_to}
      391    0.000    0.000    0.000    0.000 {built-in method time.time}
      491    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x909780}
       13    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/data/_utils/signal_handling.py:47(_set_SIGCHLD_handler)
      122    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/serialization.py:137(_cpu_tag)
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:364(getMessage)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:914(get_code)
      265    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      302    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/wandb/util.py:562(is_matplotlib_typename)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/process.py:234(ident)
      122    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/serialization.py:142(_cuda_tag)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.8/selectors.py:347(__init__)
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:1031(name)
      238    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:796(filter)
      145    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/process.py:189(name)
      359    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       54    0.000    0.000    0.000    0.000 {method '__format__' of 'float' objects}
      122    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/_utils.py:650(_element_size)
       50    0.000    0.000    0.000    0.000 {built-in method torch._C._are_functorch_transforms_active}
      302    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/wandb/util.py:566(is_plotly_typename)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:270(notify)
   385/70    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1847(named_modules)
       52    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:1110(daemon)
       13    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/data/dataloader.py:99(_get_distributed_settings)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:229(__enter__)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.8/selectors.py:202(__exit__)
      442    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/util.py:48(debug)
      182    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:90(_make_methods)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:890(_find_spec)
       64    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:327(is_set)
       13    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/data/dataloader.py:482(check_worker_number_rationality)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:734(_newname)
       87    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/__init__.py:78(_is_compiled)
     1054    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/__future__.py:20(get_overwrite_module_params_on_conversion)
      319    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      422    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
     1063    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/_jit_internal.py:1082(is_scripting)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/process.py:128(terminate)
      422    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/wandb/sdk/lib/tracelog.py:205(log_message_send)
       13    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_getDevice}
       50    0.000    0.000    0.000    0.000 /content/src/lib/train_loggers.py:291(should_log)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.8/selectors.py:268(close)
      122    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/_namedtensor_internals.py:10(check_serializing_named_tensor)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1034(get_data)
      318    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       14    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_isInBadFork}
      179    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
       78    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/context.py:233(get_context)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/optim/optimizer.py:300(add_param_group)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:94(__enter__)
      122    0.000    0.000    0.000    0.000 {built-in method torch._C._has_storage}
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/popen_fork.py:60(terminate)
      336    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      182    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/context.py:197(get_start_method)
       13    0.000    0.000    0.000    0.000 {built-in method torch._C._remove_worker_pids}
      366    0.000    0.000    0.000    0.000 {method 'nbytes' of 'torch._C.StorageBase' objects}
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/process.py:37(current_process)
      122    0.000    0.000    0.000    0.000 {method 'stride' of 'torch._C._TensorBase' objects}
      488    0.000    0.000    0.000    0.000 {method 'data_ptr' of 'torch._C.StorageBase' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1399(find_spec)
       18    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torchvision/datasets/lfw.py:90(__len__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1367(_get_spec)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_weakrefset.py:38(_remove)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.8/selectors.py:209(__init__)
      122    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/storage.py:29(size)
      122    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/storage.py:651(pickle_storage_type)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1498(find_spec)
      362    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
      119    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       13    0.000    0.000    0.000    0.000 {built-in method posix.sched_getaffinity}
      275    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      230    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.8/selectors.py:215(_fileobj_lookup)
       54    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/wandb/util.py:528(is_tf_eager_tensor_typename)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:232(__exit__)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
      119    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:944(_stop)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/signal.py:51(getsignal)
       65    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:1095(daemon)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
      122    0.000    0.000    0.000    0.000 {method 'has_names' of 'torch._C._TensorBase' objects}
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/popen_fork.py:50(_send_signal)
       54    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/wandb/util.py:538(is_pytorch_tensor_typename)
       26    0.000    0.000    0.000    0.000 <string>:1(__new__)
